a,b,c,d,e,f,g,h,i,j,k,l,m
-0.14701155,-0.93504035,-0.102517135,-0.032999612,0.7063497,0.93045443,-0.07727383,-0.62375355,0.62743956,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.14918183,-0.93504035,-0.1012459,-0.032999612,0.35431895,0.93045443,-0.07727383,-0.62375355,0.70170593,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.14850362,-0.93504035,-0.10410618,-0.032999612,0.7063497,0.93045443,-0.07727383,-0.62375355,0.7759723,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.14741847,-0.93504035,-0.1082377,-0.032999612,0.35431895,0.93045443,-0.07727383,-0.62375355,0.8502387,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.12639384,-0.93504035,0.6170028,-0.030855896,0.7063497,0.93045443,-0.07727383,-0.62375355,-0.63508904,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.17264804,1.0756936,-0.18689546,-0.031663675,-0.7017733,-1.0762843,-0.07727383,-0.62375355,0.107574835,-0.75961334,-0.19168988,-0.05374304,-0.37467143
-0.14986004,-0.93504035,-0.10283495,-0.032999612,0.7063497,0.93045443,-0.07727383,-0.62375355,0.92450505,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.11025234,-0.93504035,0.19971937,-0.028898591,1.0583804,0.93045443,-0.07727383,-0.62375355,-0.63508904,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,-0.62375355,-0.63508904,-1.2065886,-0.19168988,-0.05374304,-0.37467143
-0.14891055,-0.93504035,-0.105695225,-0.032999612,0.7063497,0.93045443,-0.07727383,-0.62375355,0.9987714,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.12517306,-0.93504035,0.9298859,-0.030855896,1.0583804,0.93045443,-0.07727383,-0.62375355,-0.63508904,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.12517306,-0.93504035,0.9329051,-0.030855896,1.4104112,0.93045443,-0.07727383,-0.62375355,-0.5608226,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.093432635,-0.93504035,0.18923166,-0.028898591,1.762442,0.93045443,-0.07727383,-0.62375355,-0.5608226,0.9218654,-0.19168988,-0.05374304,-0.37467143
0.061471466,-0.93504035,0.23070577,-0.020603344,2.1144726,0.93045443,-0.07727383,-0.62375355,-0.63508904,0.9218654,-0.19168988,-0.05374304,-0.37467143
0.16998571,-0.93504035,-0.1288953,-0.030855896,2.4665034,0.93045443,-0.07727383,-0.62375355,-0.63508904,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.14823233,-0.93504035,-0.10442399,-0.032999612,2.1144726,0.93045443,-0.07727383,-0.62375355,1.0730379,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.14741847,-0.93504035,-0.10410618,-0.032999612,2.4665034,0.93045443,-0.07727383,-0.62375355,1.1473042,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.115406774,-0.93504035,0.9254366,-0.030855896,2.8185341,0.93045443,-0.07727383,-0.62375355,-0.63508904,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.08176735,1.0756936,0.18605357,0.008694103,-0.34974253,0.93045443,-0.07727383,0.7751417,0.18184122,-0.73832875,-0.19168988,-0.05374304,-0.37467143
-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,0.29951736,-0.63508904,-1.2065886,-0.19168988,-0.05374304,-0.37467143
-0.18770438,-0.93504035,-0.20723525,-0.03846764,2.4665034,0.93045443,-0.07727383,-0.62375355,-0.48655623,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.14741847,-0.93504035,-0.1047418,-0.032999612,2.8185341,0.93045443,-0.07727383,-0.62375355,1.2215706,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.10658999,-0.93504035,0.14950553,-0.033279225,3.170565,0.93045443,-0.07727383,-0.62375355,-0.5608226,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.13032748,-0.93504035,-0.10188152,-0.032999612,1.4104112,0.93045443,-0.07727383,-0.62375355,1.295837,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.13141261,-0.93504035,-0.10680756,-0.032999612,0.7063497,0.93045443,-0.07727383,-0.62375355,1.3701034,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.13466805,-0.93504035,-0.10331166,-0.032999612,1.0583804,0.93045443,-0.07727383,-0.62375355,1.4443698,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,-0.62375355,-0.63508904,-1.1640196,-0.19168988,-0.05374304,2.6951616
-0.18770438,1.0756936,-0.20580511,-0.03846764,-0.7017733,-1.0762843,-0.07727383,2.174037,-0.63508904,-1.2065886,-0.19168988,-0.05374304,-0.37467143
-0.1478254,-0.93504035,-0.1012459,-0.032999612,0.35431895,0.93045443,-0.07727383,-0.62375355,1.5186361,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.09818014,-0.93504035,0.19447552,-0.028898591,0.7063497,0.93045443,-0.07727383,-0.62375355,-0.63508904,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.097637564,-0.93504035,0.1871659,-0.028898591,1.0583804,0.93045443,-0.07727383,-0.62375355,-0.5608226,0.9218654,-0.19168988,-0.05374304,-0.37467143
0.1773104,-0.93504035,0.1900262,-0.028898591,1.4104112,0.93045443,-0.07727383,-0.62375355,-0.63508904,0.9218654,-0.19168988,-0.05374304,-0.37467143
0.17744605,-0.93504035,0.18144535,-0.028898591,1.762442,0.93045443,-0.07727383,-0.62375355,-0.5608226,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.11065928,-0.93504035,-0.052462194,-0.02796654,1.762442,0.93045443,-0.07727383,-0.62375355,-0.63508904,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,2.174037,-0.63508904,-1.2065886,-0.19168988,-0.05374304,-0.37467143
-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,2.174037,-0.63508904,-1.2065886,-0.19168988,-0.05374304,-0.37467143
-0.17196982,1.0756936,-0.18689546,-0.031663675,-0.7017733,-1.0762843,-0.07727383,2.174037,-0.63508904,-0.75961334,-0.19168988,-0.05374304,-0.37467143
-0.1428066,-0.93504035,0.18954948,-0.028898591,-0.7017733,-1.0762843,-0.07727383,-0.62375355,-0.63508904,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.14104326,-0.93504035,0.1800152,-0.028898591,-0.34974253,0.93045443,-0.07727383,-0.62375355,-0.5608226,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,0.7751417,-0.63508904,-1.2065886,-0.19168988,-0.05374304,-0.37467143
-0.098044485,1.0756936,0.18605357,0.008694103,-0.34974253,0.93045443,-0.07727383,1.2507662,-0.5608226,-0.75961334,-0.19168988,-0.05374304,-0.37467143
1.1182646,-0.93504035,5.36237,-0.030855896,0.0022882018,0.93045443,-0.07727383,-0.62375355,-0.63508904,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,0.29951736,-0.63508904,-1.1640196,-0.19168988,-0.05374304,2.6951616
-0.17264804,1.0756936,-0.18689546,-0.031663675,-0.34974253,0.93045443,-0.07727383,0.7751417,0.2561076,-0.73832875,-0.19168988,-0.05374304,-0.37467143
-0.13941555,-0.93504035,0.14616853,-0.033279225,-0.34974253,0.93045443,-0.07727383,-0.62375355,-0.63508904,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.09560292,-0.93504035,0.1873248,-0.028898591,0.0022882018,0.93045443,-0.07727383,-0.62375355,-0.63508904,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.09506035,-0.93504035,0.1873248,-0.028898591,0.35431895,0.93045443,-0.07727383,-0.62375355,-0.5608226,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.087871276,1.0756936,-0.19913112,-0.03846764,-0.7017733,-1.0762843,-0.07727383,0.29951736,-0.63508904,-1.2065886,-0.19168988,-0.05374304,-0.37467143
-0.08732871,1.0756936,0.231977,0.015901959,-0.34974253,0.93045443,-0.07727383,0.29951736,0.330374,-0.71704423,-0.19168988,-0.05374304,-0.37467143
-0.11676319,-0.93504035,1.4364736,-0.02796654,-0.7017733,-1.0762843,-0.07727383,-0.62375355,-0.63508904,0.9218654,-0.19168988,-0.05374304,-0.37467143
0.06540509,-0.93504035,0.91685575,-0.020354796,-0.34974253,0.93045443,-0.07727383,-0.62375355,-0.63508904,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.18770438,-0.93504035,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,-0.62375355,-0.41228986,0.9218654,-0.19168988,-0.05374304,-0.37467143
0.029052816,-0.93504035,0.9228941,-0.030855896,-0.34974253,0.93045443,-0.07727383,-0.62375355,-0.63508904,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.1639669,-0.93504035,0.1833522,-0.028898591,0.0022882018,0.93045443,-0.07727383,-0.62375355,-0.63508904,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.16437382,-0.93504035,0.18573576,-0.028898591,0.35431895,0.93045443,-0.07727383,-0.62375355,-0.5608226,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.08068221,1.0756936,-0.19913112,-0.03846764,-0.7017733,-1.0762843,-0.07727383,-0.62375355,-0.63508904,-1.1853042,-0.19168988,-0.05374304,-0.37467143
-0.17183417,1.0756936,-0.18689546,-0.031663675,-0.7017733,-1.0762843,-0.07727383,-0.62375355,0.40464038,-0.71704423,-0.19168988,-0.05374304,-0.37467143
0.28555337,-0.93504035,0.75159496,-0.030855896,-0.7017733,-1.0762843,-0.07727383,-0.62375355,-0.63508904,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.102113776,1.0756936,0.18605357,0.008694103,-0.34974253,0.93045443,-0.07727383,-0.62375355,0.47890675,-0.6957597,-0.19168988,-0.05374304,-0.37467143
-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,-0.62375355,-0.63508904,-1.1853042,-0.19168988,-0.05374304,2.6951616
-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,-0.62375355,-0.63508904,-1.2065886,-0.19168988,-0.05374304,-0.37467143
-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,2.174037,-0.63508904,-1.1853042,-0.19168988,-0.05374304,2.6951616
-0.11852656,-0.93504035,-0.09918014,-0.032999612,-0.7017733,-1.0762843,-0.07727383,-0.62375355,-0.41228986,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.11242262,-0.93504035,-0.103470564,-0.032999612,-0.34974253,0.93045443,-0.07727383,-0.62375355,-0.33802348,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.17264804,1.0756936,-0.18689546,-0.031663675,-0.7017733,-1.0762843,-0.07727383,-0.62375355,0.40464038,-0.71704423,-0.19168988,-0.05374304,-0.37467143
-0.13236213,-0.93504035,0.9260722,-0.030855896,-0.34974253,0.93045443,-0.07727383,-0.62375355,-0.63508904,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,-0.62375355,-0.63508904,-1.1214505,-0.19168988,-0.05374304,2.6951616
-0.12435919,-0.93504035,-0.10156371,-0.032999612,0.0022882018,0.93045443,-0.07727383,-0.62375355,-0.41228986,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.1025207,1.0756936,0.18605357,0.008694103,-0.34974253,0.93045443,-0.07727383,0.7751417,0.47890675,-0.71704423,-0.19168988,-0.05374304,-0.37467143
-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,0.29951736,-0.63508904,-1.2065886,-0.19168988,-0.05374304,-0.37467143
-0.17237675,1.0756936,-0.18689546,-0.031663675,0.0022882018,0.93045443,-0.07727383,0.7751417,-0.63508904,-0.6957597,-0.19168988,-0.05374304,-0.37467143
-0.1205612,-0.93504035,-0.103788376,-0.032999612,0.0022882018,0.93045443,-0.07727383,-0.62375355,-0.41228986,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.119882986,-0.93504035,-0.09822671,-0.032999612,0.35431895,0.93045443,-0.07727383,-0.62375355,-0.33802348,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.1205612,-0.93504035,-0.09679657,-0.032999612,0.35431895,0.93045443,-0.07727383,-0.62375355,-0.26375708,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.099672206,-0.93504035,1.4294819,-0.02796654,0.7063497,0.93045443,-0.07727383,-0.62375355,-0.63508904,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.100079134,1.0756936,0.18478234,0.0071717543,0.0022882018,0.93045443,-0.07727383,0.29951736,-0.5608226,-0.67447513,-0.19168988,-0.05374304,-0.37467143
-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,0.075694084,-0.63508904,-1.2065886,-0.19168988,-0.05374304,-0.37467143
-0.18770438,-0.34653285,-0.20723525,-0.03846764,0.35431895,-1.0762843,-0.07727383,-0.62375355,0.18184122,-0.035938933,-0.19168988,-0.05374304,-0.31327477
-0.11825527,-0.93504035,-0.100292474,-0.032999612,0.7063497,0.93045443,-0.07727383,-0.62375355,-0.1894907,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,0.29951736,-0.63508904,-1.1853042,-0.19168988,-0.05374304,2.6951616
-0.020456804,-0.93504035,0.6020658,-0.030855896,0.35431895,0.93045443,-0.07727383,-0.62375355,-0.63508904,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.18065096,-1.0331249,0.09134645,0.04103625,-0.7017733,-1.0762843,-0.07727383,-0.62375355,-0.1894907,-1.0788814,-0.19168988,-0.05374304,-0.37467143
-0.17766683,-1.0331249,15.747896,0.04700137,-0.34974253,0.93045443,-0.07727383,-0.62375355,-0.11522432,-1.0575969,-0.19168988,-0.05374304,-0.37467143
-0.1807866,-1.0331249,0.09388892,0.042030435,0.0022882018,0.93045443,-0.07727383,-0.62375355,-0.040957935,-1.0363123,-0.19168988,-0.05374304,-0.37467143
-0.11662756,-0.93504035,-0.096319854,-0.032999612,-0.34974253,0.93045443,-0.07727383,-0.62375355,-0.11522432,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.07322186,-0.93504035,0.61604935,-0.030855896,0.0022882018,0.93045443,-0.07727383,-0.62375355,-0.63508904,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.0432448,-0.93504035,0.61191785,-0.030855896,0.35431895,0.93045443,-0.07727383,-0.62375355,-0.5608226,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.18770438,1.0756936,-0.20310374,-0.03846764,-0.7017733,-1.0762843,-0.07727383,-0.62375355,-0.63508904,-1.2065886,-0.19168988,-0.05374304,-0.37467143
-0.14755411,-0.93504035,0.1901851,-0.028898591,0.35431895,0.93045443,-0.07727383,-0.62375355,-0.63508904,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.15569268,-0.93504035,0.18764262,-0.028898591,-0.34974253,0.93045443,-0.07727383,-0.62375355,-0.5608226,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.12110377,-0.93504035,-0.1014048,-0.032999612,0.0022882018,0.93045443,-0.07727383,-0.62375355,-0.040957935,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.12028991,-0.93504035,-0.098067805,-0.032999612,0.35431895,0.93045443,-0.07727383,-0.62375355,0.03330845,0.9218654,-0.19168988,-0.05374304,-0.37467143
0.0039589047,-0.93504035,3.0655634,-0.022187829,0.7063497,0.93045443,-0.07727383,-0.62375355,-0.63508904,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.17278367,1.0756936,-0.18689546,-0.031663675,-0.7017733,-1.0762843,-0.07727383,-0.62375355,0.5531731,-0.6531906,-0.19168988,-0.05374304,-0.37467143
0.825683,-0.93504035,-0.20723525,-0.03846764,0.7063497,0.93045443,-0.07727383,-0.62375355,0.107574835,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,-0.62375355,-0.63508904,-1.1853042,-0.19168988,-0.05374304,2.6951616
-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,0.7751417,-0.63508904,-1.1640196,-0.19168988,-0.05374304,2.6951616
-0.10035042,1.0756936,0.18605357,0.008694103,-0.34974253,0.93045443,-0.07727383,1.2507662,0.62743956,-0.6531906,-0.19168988,-0.05374304,-0.37467143
-0.1722411,1.0756936,-0.18689546,-0.031663675,0.0022882018,0.93045443,-0.07727383,0.7751417,-0.48655623,-0.6319061,-0.19168988,-0.05374304,-0.37467143
-0.12924233,-0.93504035,0.6225645,-0.030855896,-0.34974253,0.93045443,-0.07727383,-0.62375355,-0.63508904,0.9218654,-0.19168988,-0.05374304,-0.37467143
0.74592507,-0.93504035,-0.20723525,-0.03846764,-0.34974253,0.93045443,-0.07727383,-0.62375355,0.18184122,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,-0.62375355,-0.63508904,-1.2065886,-0.19168988,-0.05374304,-0.37467143
-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,0.7751417,-0.63508904,-1.2065886,-0.19168988,-0.05374304,-0.37467143
-0.12178199,-0.93504035,-0.10188152,-0.032999612,0.0022882018,0.93045443,-0.07727383,-0.62375355,0.2561076,0.9218654,-0.19168988,-0.05374304,-0.37467143
0.25801787,1.0756936,0.51053673,0.045137268,-0.34974253,0.93045443,-0.07727383,0.29951736,-0.41228986,-0.6106215,-0.19168988,-0.05374304,-0.37467143
1.4288867,-0.93504035,-0.1880078,-0.030700555,0.35431895,0.93045443,-0.07727383,-0.62375355,-0.63508904,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.13276905,-0.93504035,0.624948,-0.030855896,0.0022882018,0.93045443,-0.07727383,-0.62375355,-0.5608226,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.123816624,-0.93504035,-0.09870343,-0.032999612,-0.34974253,0.93045443,-0.07727383,-0.62375355,0.330374,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.12259584,-0.93504035,0.6131891,-0.030855896,0.0022882018,0.93045443,-0.07727383,-0.62375355,-0.63508904,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,-0.62375355,-0.63508904,-1.2065886,-0.19168988,-0.05374304,-0.37467143
-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,2.174037,-0.63508904,-1.2065886,-0.19168988,-0.05374304,-0.37467143
0.7012986,-0.93504035,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,-0.62375355,0.40464038,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,2.174037,-0.63508904,-1.1853042,-0.19168988,-0.05374304,2.6951616
-0.17264804,1.0756936,-0.18689546,-0.031663675,-0.7017733,-1.0762843,-0.07727383,2.174037,0.70170593,-0.6106215,-0.19168988,-0.05374304,-0.37467143
-0.09180492,-0.93504035,0.95801204,-0.030855896,-0.34974253,0.93045443,-0.07727383,-0.62375355,-0.63508904,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.12680078,-0.93504035,-0.10045138,-0.032999612,0.0022882018,0.93045443,-0.07727383,-0.62375355,0.47890675,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.100757346,1.0756936,0.18605357,0.008694103,-0.34974253,0.93045443,-0.07727383,0.7751417,0.7759723,-0.589337,-0.19168988,-0.05374304,-0.37467143
0.030816188,-0.93504035,0.2837799,-0.030855896,0.0022882018,0.93045443,-0.07727383,-0.62375355,-0.63508904,0.9218654,-0.19168988,-0.05374304,-0.37467143
0.8288028,-0.93504035,-0.20723525,-0.03846764,0.35431895,0.93045443,-0.07727383,-0.62375355,0.5531731,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.18770438,-1.0331249,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,-0.62375355,-0.63508904,-1.2065886,-0.19168988,-0.05374304,-0.37467143
0.3322145,1.0756936,-0.17799681,43.418903,-0.7017733,-1.0762843,-0.07727383,-0.62375355,-0.63508904,-1.2065886,-0.19168988,-0.05374304,-0.37467143
-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,-0.62375355,-0.63508904,-1.2065886,-0.19168988,-0.05374304,-0.37467143
-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,0.7751417,-0.63508904,-1.1853042,-0.19168988,-0.05374304,2.6951616
-0.13805912,-0.93504035,0.62590146,-0.030855896,-0.7017733,-1.0762843,-0.07727383,-0.62375355,-0.5608226,0.9218654,-0.19168988,-0.05374304,-0.37467143
0.78512585,-0.93504035,-0.20723525,-0.03846764,-0.34974253,0.93045443,-0.07727383,-0.62375355,0.62743956,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,1.2507662,-0.63508904,-1.2065886,-0.19168988,-0.05374304,-0.37467143
-0.114457265,-0.93504035,0.6197042,-0.030855896,0.0022882018,0.93045443,-0.07727383,-0.62375355,-0.63508904,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.040260654,-0.93504035,0.93052155,-0.030855896,0.35431895,0.93045443,-0.07727383,-0.62375355,-0.63508904,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.0033658065,-0.93504035,1.4210598,-0.02796654,0.35431895,0.93045443,-0.07727383,-0.62375355,-0.63508904,0.9218654,-0.19168988,-0.05374304,-0.37467143
0.7871605,-0.93504035,-0.20723525,-0.03846764,0.7063497,0.93045443,-0.07727383,-0.62375355,0.70170593,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,-0.62375355,-0.63508904,-1.1640196,-0.19168988,-0.05374304,2.6951616
-0.17196982,1.0756936,-0.18689546,-0.031663675,-0.7017733,-1.0762843,-0.07727383,2.174037,-0.33802348,-0.5680525,-0.19168988,-0.05374304,-0.37467143
-0.17264804,1.0756936,-0.18689546,-0.031663675,-0.34974253,0.93045443,-0.07727383,0.7751417,0.8502387,-0.5467679,-0.19168988,-0.05374304,-0.37467143
-0.085429706,1.0756936,0.231977,0.015901959,0.0022882018,0.93045443,-0.07727383,-0.62375355,0.92450505,-0.52548337,-0.19168988,-0.05374304,-0.37467143
-0.12259584,-0.93504035,-0.099339046,-0.032999612,-0.7017733,-1.0762843,-0.07727383,-0.62375355,0.7759723,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,-0.62375355,-0.63508904,-1.1640196,-0.19168988,-0.05374304,2.6951616
-0.12178199,-0.93504035,-0.10362947,-0.032999612,-0.34974253,0.93045443,-0.07727383,-0.62375355,0.8502387,0.9218654,-0.19168988,-0.05374304,-0.37467143
0.13933043,-0.93504035,1.5751973,-0.019112064,0.0022882018,0.93045443,-0.07727383,-0.62375355,-0.63508904,0.9218654,-0.19168988,-0.05374304,-0.37467143
0.13688886,-0.93504035,0.14775757,-0.033279225,0.0022882018,0.93045443,-0.07727383,-0.62375355,-0.63508904,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,-0.62375355,-0.63508904,-1.1853042,-0.19168988,-0.05374304,2.6951616
-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,2.174037,-0.63508904,-1.1853042,-0.19168988,-0.05374304,2.6951616
